user_location,user_description,user_friends,date,tweet,favourites,feeling,month,word_count,char_count,._count,!_count,@_count,'_count,",_count",/_count,?_count,;_count,-_count,)_count,#_count,(_count,emojis,email_count,nickname_count,url_count,hashtag_count,emoji_count,cleaned_tweet,word_count_cleaned,char_count_cleaned,tokens,cleaned_tokens,lemmatized,spacy_lemmatized,lemmatized_pronouns,pos_tags,lemmatized_str,hour,year
,,130,2022-11-20 00:53:25,"the people have spoken. 

trump will be reinstated.

vox populi, vox dei. ",966369,1,11,13,97,4,0,0,0,1,3,0,0,0,0,0,0,,0,0,1,0,0,the people have spoken trump will be reinstated vox populi vox dei,12,66,"['the', 'people', 'have', 'spoken', 'trump', 'will', 'be', 'reinstated', 'vox', 'populi', 'vox', 'dei']","['people', 'spoken', 'trump', 'reinstated', 'vox', 'populi', 'vox', 'dei']","['people', 'spoken', 'trump', 'reinstated', 'vox', 'populi', 'vox', 'dei']",people spoken trump reinstated vox populi vox dei,"[('people', 'NOUN'), ('spoken', 'VERB'), ('trump', 'NOUN'), ('reinstated', 'VERB'), ('vox', 'PROPN'), ('populi', 'PROPN'), ('vox', 'PROPN'), ('dei', 'PROPN')]","[('people', 'NOUN'), ('spoken', 'VERB'), ('trump', 'NOUN'), ('reinstated', 'VERB'), ('vox', 'PROPN'), ('populi', 'PROPN'), ('vox', 'PROPN'), ('dei', 'PROPN')]",people spoken trump reinstated vox populi vox dei,0,2022
,,130,2022-11-20 02:35:09, well-said,56393,1,11,2,21,0,0,1,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,wellsaid,1,8,['wellsaid'],['wellsaid'],['wellsaid'],wellsaid,"[('wellsaid', 'VERB')]","[('wellsaid', 'VERB')]",wellsaid,2,2022
,,130,2022-11-20 02:59:45, server load is insane rn. good stress test before world cup tomorrow!,108810,1,11,13,78,1,1,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,server load is insane rn good stress test before world cup tomorrow,12,67,"['server', 'load', 'is', 'insane', 'rn', 'good', 'stress', 'test', 'before', 'world', 'cup', 'tomorrow']","['server', 'load', 'insane', 'rn', 'good', 'stress', 'test', 'world', 'cup', 'tomorrow']","['server', 'load', 'insane', 'rn', 'good', 'stress', 'test', 'world', 'cup', 'tomorrow']",server load insane rn good stress test world cup tomorrow,"[('server', 'NOUN'), ('load', 'NOUN'), ('insane', 'ADJ'), ('rn', 'ADP'), ('good', 'ADJ'), ('stress', 'NOUN'), ('test', 'NOUN'), ('world', 'PROPN'), ('cup', 'PROPN'), ('tomorrow', 'NOUN')]","[('server', 'NOUN'), ('load', 'NOUN'), ('insane', 'ADJ'), ('rn', 'ADP'), ('good', 'ADJ'), ('stress', 'NOUN'), ('test', 'NOUN'), ('world', 'PROPN'), ('cup', 'PROPN'), ('tomorrow', 'NOUN')]",server load insane rn good stress test world cup tomorrow,2,2022
,,130,2022-11-20 03:29:41, twitter engineering is working on it,62626,1,11,7,47,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,twitter engineering is working on it,6,36,"['twitter', 'engineering', 'is', 'working', 'on', 'it']","['twitter', 'engineering', 'working']","['twitter', 'engineering', 'working']",twitter engineering working,"[('twitter', 'PROPN'), ('engineering', 'NOUN'), ('working', 'NOUN')]","[('twitter', 'PROPN'), ('engineering', 'NOUN'), ('working', 'NOUN')]",twitter engineering working,3,2022
,,130,2022-11-20 03:35:25, who made this decision?,319188,0,11,5,31,0,0,1,0,0,0,1,0,0,0,0,0,,0,1,0,0,0,who made this decision,4,22,"['who', 'made', 'this', 'decision']","['made', 'decision']","['made', 'decision']",made decision,"[('made', 'VERB'), ('decision', 'NOUN')]","[('made', 'VERB'), ('decision', 'NOUN')]",made decision,3,2022
,,130,2022-11-20 03:40:54, oh forget it who cares,123910,0,11,6,30,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,oh forget it who cares,5,22,"['oh', 'forget', 'it', 'who', 'cares']","['oh', 'forget', 'cares']","['oh', 'forget', 'care']",oh forget care,"[('oh', 'INTJ'), ('forget', 'VERB'), ('care', 'NOUN')]","[('oh', 'INTJ'), ('forget', 'VERB'), ('care', 'NOUN')]",oh forget care,3,2022
,,130,2022-11-20 03:49:18,  they should bring walter cronkite back,18654,0,11,8,60,0,0,2,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,they should bring walter cronkite back,6,38,"['they', 'should', 'bring', 'walter', 'cronkite', 'back']","['bring', 'walter', 'cronkite', 'back']","['bring', 'walter', 'cronkite', 'back']",bring walter cronkite back,"[('bring', 'VERB'), ('walter', 'PROPN'), ('cronkite', 'PROPN'), ('back', 'ADV')]","[('bring', 'VERB'), ('walter', 'PROPN'), ('cronkite', 'PROPN'), ('back', 'ADV')]",bring walter cronkite back,3,2022
,,130,2022-11-20 03:52:22,   their posts are super boring,15780,0,11,8,65,0,0,3,0,0,0,0,0,0,0,0,0,,0,3,0,0,0,their posts are super boring,5,28,"['their', 'posts', 'are', 'super', 'boring']","['posts', 'super', 'boring']","['post', 'super', 'boring']",post super boring,"[('post', 'VERB'), ('super', 'X'), ('boring', 'NOUN')]","[('post', 'VERB'), ('super', 'X'), ('boring', 'NOUN')]",post super boring,3,2022
,,130,2022-11-20 03:54:40,    good idea,7408,1,11,6,54,0,0,4,0,0,0,0,0,0,0,0,0,,0,4,0,0,0,good idea,2,9,"['good', 'idea']","['good', 'idea']","['good', 'idea']",good idea,"[('good', 'ADJ'), ('idea', 'NOUN')]","[('good', 'ADJ'), ('idea', 'NOUN')]",good idea,3,2022
,,130,2022-11-20 04:50:20,twitter is alive,1454938,1,11,3,16,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,twitter is alive,3,16,"['twitter', 'is', 'alive']","['twitter', 'alive']","['twitter', 'alive']",twitter alive,"[('twitter', 'NOUN'), ('alive', 'ADJ')]","[('twitter', 'NOUN'), ('alive', 'ADJ')]",twitter alive,4,2022
,,130,2022-11-20 05:14:30,  hey stop defaming me!,351592,0,11,6,42,0,1,2,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,hey stop defaming me,4,20,"['hey', 'stop', 'defaming', 'me']","['hey', 'stop', 'defaming']","['hey', 'stop', 'defaming']",hey stop defaming,"[('hey', 'INTJ'), ('stop', 'VERB'), ('defaming', 'VERB')]","[('hey', 'INTJ'), ('stop', 'VERB'), ('defaming', 'VERB')]",hey stop defaming,5,2022
,,130,2022-11-20 14:33:09, sure as night follows day …,54880,1,11,7,38,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,sure as night follows day,5,25,"['sure', 'as', 'night', 'follows', 'day']","['sure', 'night', 'follows', 'day']","['sure', 'night', 'follows', 'day']",sure night follows day,"[('sure', 'ADJ'), ('night', 'NOUN'), ('follows', 'VERB'), ('day', 'NOUN')]","[('sure', 'ADJ'), ('night', 'NOUN'), ('follows', 'VERB'), ('day', 'NOUN')]",sure night follows day,14,2022
,,130,2022-11-20 14:40:09,world cup starts soon! follow on twitter for best coverage by far.,496060,1,11,12,66,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,world cup starts soon follow on twitter for best coverage by far,12,64,"['world', 'cup', 'starts', 'soon', 'follow', 'on', 'twitter', 'for', 'best', 'coverage', 'by', 'far']","['world', 'cup', 'starts', 'soon', 'follow', 'twitter', 'best', 'coverage', 'far']","['world', 'cup', 'start', 'soon', 'follow', 'twitter', 'best', 'coverage', 'far']",world cup start soon follow twitter best coverage far,"[('world', 'PROPN'), ('cup', 'PROPN'), ('start', 'VERB'), ('soon', 'ADV'), ('follow', 'VERB'), ('twitter', 'NOUN'), ('best', 'ADJ'), ('coverage', 'NOUN'), ('far', 'ADV')]","[('world', 'PROPN'), ('cup', 'PROPN'), ('start', 'VERB'), ('soon', 'ADV'), ('follow', 'VERB'), ('twitter', 'NOUN'), ('best', 'ADJ'), ('coverage', 'NOUN'), ('far', 'ADV')]",world cup start soon follow twitter best coverage far,14,2022
,,130,2022-11-20 14:44:38, it is tragic how far the new york times has fallen – basically just boring af far left brainwashing at thi… ,83039,0,11,23,140,1,0,1,0,0,3,0,0,0,0,0,0,,0,1,1,0,0,it is tragic how far the new york times has fallen basically just boring af far left brainwashing at thi,20,104,"['it', 'is', 'tragic', 'how', 'far', 'the', 'new', 'york', 'times', 'has', 'fallen', 'basically', 'just', 'boring', 'af', 'far', 'left', 'brainwashing', 'at', 'thi']","['tragic', 'far', 'new', 'york', 'times', 'fallen', 'basically', 'boring', 'af', 'far', 'left', 'brainwashing', 'thi']","['tragic', 'far', 'new', 'york', 'time', 'fallen', 'basically', 'boring', 'af', 'far', 'left', 'brainwashing', 'thi']",tragic far new york time fallen basically boring af far left brainwashing thi,"[('tragic', 'ADJ'), ('far', 'ADV'), ('new', 'PROPN'), ('york', 'PROPN'), ('time', 'NOUN'), ('fallen', 'VERB'), ('basically', 'ADV'), ('boring', 'VERB'), ('af', 'ADV'), ('far', 'ADV'), ('left', 'ADJ'), ('brainwashing', 'NOUN'), ('thi', 'NOUN')]","[('tragic', 'ADJ'), ('far', 'ADV'), ('new', 'PROPN'), ('york', 'PROPN'), ('time', 'NOUN'), ('fallen', 'VERB'), ('basically', 'ADV'), ('boring', 'VERB'), ('af', 'ADV'), ('far', 'ADV'), ('left', 'ADJ'), ('brainwashing', 'NOUN'), ('thi', 'NOUN')]",tragic far new york time fallen basically boring af far left brainwashing thi,14,2022
,,130,2022-11-20 20:12:22,  what could be more fun than a social network consisting entirely of hall monitors!?,7432,1,11,16,110,0,1,2,0,0,0,1,0,0,0,0,0,,0,2,0,0,0,what could be more fun than a social network consisting entirely of hall monitors,14,81,"['what', 'could', 'be', 'more', 'fun', 'than', 'a', 'social', 'network', 'consisting', 'entirely', 'of', 'hall', 'monitors']","['could', 'fun', 'social', 'network', 'consisting', 'entirely', 'hall', 'monitors']","['could', 'fun', 'social', 'network', 'consisting', 'entirely', 'hall', 'monitor']",could fun social network consisting entirely hall monitor,"[('could', 'AUX'), ('fun', 'VERB'), ('social', 'ADJ'), ('network', 'NOUN'), ('consisting', 'VERB'), ('entirely', 'ADV'), ('hall', 'PROPN'), ('monitor', 'NOUN')]","[('could', 'AUX'), ('fun', 'VERB'), ('social', 'ADJ'), ('network', 'NOUN'), ('consisting', 'VERB'), ('entirely', 'ADV'), ('hall', 'PROPN'), ('monitor', 'NOUN')]",could fun social network consisting entirely hall monitor,20,2022
,,130,2022-11-20 20:13:05,  [cue spider-man meme],3675,0,11,5,48,0,0,2,0,0,0,0,0,1,0,0,0,,0,2,0,0,0,cue spiderman meme,3,18,"['cue', 'spiderman', 'meme']","['cue', 'spiderman', 'meme']","['cue', 'spiderman', 'meme']",cue spiderman meme,"[('cue', 'PROPN'), ('spiderman', 'PROPN'), ('meme', 'NOUN')]","[('cue', 'PROPN'), ('spiderman', 'PROPN'), ('meme', 'NOUN')]",cue spiderman meme,20,2022
,,130,2022-11-20 21:09:46,  “all the news that’s fit to print” my ass,23551,0,11,11,61,0,0,2,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,all the news thats fit to print my ass,9,38,"['all', 'the', 'news', 'thats', 'fit', 'to', 'print', 'my', 'ass']","['news', 'thats', 'fit', 'print', 'ass']","['news', 'thats', 'fit', 'print', 'as']",news thats fit print as,"[('news', 'NOUN'), ('that', 'PRON'), ('s', 'VERB'), ('fit', 'ADJ'), ('print', 'NOUN'), ('as', 'ADP')]","[('news', 'NOUN'), ('that', 'PRON'), ('s', 'VERB'), ('fit', 'ADJ'), ('print', 'NOUN'), ('as', 'ADP')]",news thats fit print as,21,2022
,,130,2022-11-20 21:45:54, exactly,18066,1,11,2,17,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,exactly,1,7,['exactly'],['exactly'],['exactly'],exactly,"[('exactly', 'ADV')]","[('exactly', 'ADV')]",exactly,21,2022
,,130,2022-11-20 21:49:04, one thing is for sure: it’s not boring ,102570,1,11,10,72,1,0,1,0,0,3,0,0,0,0,0,0,,0,1,1,0,0,one thing is for sure its not boring,8,36,"['one', 'thing', 'is', 'for', 'sure', 'its', 'not', 'boring']","['one', 'thing', 'sure', 'boring']","['one', 'thing', 'sure', 'boring']",one thing sure boring,"[('one', 'NUM'), ('thing', 'NOUN'), ('sure', 'ADV'), ('boring', 'ADJ')]","[('one', 'NUM'), ('thing', 'NOUN'), ('sure', 'ADV'), ('boring', 'ADJ')]",one thing sure boring,21,2022
,,130,2022-11-20 21:51:23," they just can’t stop writing about twitter, which is driving usage through roof lmao",53249,1,11,15,98,0,0,1,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,they just cant stop writing about twitter which is driving usage through roof lmao,14,82,"['they', 'just', 'cant', 'stop', 'writing', 'about', 'twitter', 'which', 'is', 'driving', 'usage', 'through', 'roof', 'lmao']","['cant', 'stop', 'writing', 'twitter', 'driving', 'usage', 'roof', 'lmao']","['cant', 'stop', 'writing', 'twitter', 'driving', 'usage', 'roof', 'lmao']",cant stop writing twitter driving usage roof lmao,"[('ca', 'AUX'), ('nt', 'PART'), ('stop', 'VERB'), ('writing', 'VERB'), ('twitter', 'NOUN'), ('driving', 'VERB'), ('usage', 'NOUN'), ('roof', 'NOUN'), ('lmao', 'PROPN')]","[('ca', 'AUX'), ('nt', 'PART'), ('stop', 'VERB'), ('writing', 'VERB'), ('twitter', 'NOUN'), ('driving', 'VERB'), ('usage', 'NOUN'), ('roof', 'NOUN'), ('lmao', 'PROPN')]",cant stop writing twitter driving usage roof lmao,21,2022
,,130,2022-11-20 21:55:25," so you say “mainstream media” is biased? 

hmm, will have to fact-check that with mainstream media… ",156085,0,11,18,140,1,0,1,0,1,3,1,0,1,0,0,0,,0,1,1,0,0,so you say mainstream media is biased hmm will have to factcheck that with mainstream media,16,91,"['so', 'you', 'say', 'mainstream', 'media', 'is', 'biased', 'hmm', 'will', 'have', 'to', 'factcheck', 'that', 'with', 'mainstream', 'media']","['say', 'mainstream', 'media', 'biased', 'hmm', 'factcheck', 'mainstream', 'media']","['say', 'mainstream', 'medium', 'biased', 'hmm', 'factcheck', 'mainstream', 'medium']",say mainstream medium biased hmm factcheck mainstream medium,"[('say', 'VERB'), ('mainstream', 'NOUN'), ('medium', 'ADV'), ('biased', 'VERB'), ('hmm', 'NOUN'), ('factcheck', 'NOUN'), ('mainstream', 'NOUN'), ('medium', 'NOUN')]","[('say', 'VERB'), ('mainstream', 'NOUN'), ('medium', 'ADV'), ('biased', 'VERB'), ('hmm', 'NOUN'), ('factcheck', 'NOUN'), ('mainstream', 'NOUN'), ('medium', 'NOUN')]",say mainstream medium biased hmm factcheck mainstream medium,21,2022
,,130,2022-11-20 22:21:31,"world cup qatar 2022: opening ceremony
",131838,1,11,7,62,1,0,0,0,0,3,0,0,0,0,0,0,,0,0,1,0,0,world cup qatar opening ceremony,5,32,"['world', 'cup', 'qatar', 'opening', 'ceremony']","['world', 'cup', 'qatar', 'opening', 'ceremony']","['world', 'cup', 'qatar', 'opening', 'ceremony']",world cup qatar opening ceremony,"[('world', 'PROPN'), ('cup', 'PROPN'), ('qatar', 'PROPN'), ('opening', 'NOUN'), ('ceremony', 'NOUN')]","[('world', 'PROPN'), ('cup', 'PROPN'), ('qatar', 'PROPN'), ('opening', 'NOUN'), ('ceremony', 'NOUN')]",world cup qatar opening ceremony,22,2022
,,130,2022-11-20 22:30:51,  making good progress. still tracking to wide release next month.,5598,1,11,12,89,2,0,2,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,making good progress still tracking to wide release next month,10,62,"['making', 'good', 'progress', 'still', 'tracking', 'to', 'wide', 'release', 'next', 'month']","['making', 'good', 'progress', 'still', 'tracking', 'wide', 'release', 'next', 'month']","['making', 'good', 'progress', 'still', 'tracking', 'wide', 'release', 'next', 'month']",making good progress still tracking wide release next month,"[('making', 'VERB'), ('good', 'ADJ'), ('progress', 'NOUN'), ('still', 'ADV'), ('tracking', 'VERB'), ('wide', 'ADJ'), ('release', 'NOUN'), ('next', 'ADJ'), ('month', 'NOUN')]","[('making', 'VERB'), ('good', 'ADJ'), ('progress', 'NOUN'), ('still', 'ADV'), ('tracking', 'VERB'), ('wide', 'ADJ'), ('release', 'NOUN'), ('next', 'ADJ'), ('month', 'NOUN')]",making good progress still tracking wide release next month,22,2022
,,130,2022-11-20 23:08:35," don’t kill what ye hate
save what ye love",288380,1,11,10,52,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,dont kill what ye hate save what ye love,9,40,"['dont', 'kill', 'what', 'ye', 'hate', 'save', 'what', 'ye', 'love']","['dont', 'kill', 'ye', 'hate', 'save', 'ye', 'love']","['dont', 'kill', 'ye', 'hate', 'save', 'ye', 'love']",dont kill ye hate save ye love,"[('do', 'AUX'), ('nt', 'PART'), ('kill', 'VERB'), ('ye', 'DET'), ('hate', 'NOUN'), ('save', 'X'), ('ye', 'NOUN'), ('love', 'NOUN')]","[('do', 'AUX'), ('nt', 'PART'), ('kill', 'VERB'), ('ye', 'DET'), ('hate', 'NOUN'), ('save', 'X'), ('ye', 'NOUN'), ('love', 'NOUN')]",dont kill ye hate save ye love,23,2022
,,130,2022-11-21 00:38:35, so tempting …,7279,1,11,4,22,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,so tempting,2,11,"['so', 'tempting']",['tempting'],['tempting'],tempting,"[('tempting', 'VERB')]","[('tempting', 'VERB')]",tempting,0,2022
,,130,2022-11-21 01:19:15,and lead us not into temptation … ,1098582,1,11,8,57,1,0,0,0,0,3,0,0,0,0,0,0,,0,0,1,0,0,and lead us not into temptation,6,31,"['and', 'lead', 'us', 'not', 'into', 'temptation']","['lead', 'us', 'temptation']","['lead', 'u', 'temptation']",lead u temptation,"[('lead', 'VERB'), ('u', 'NOUN'), ('temptation', 'NOUN')]","[('lead', 'VERB'), ('u', 'NOUN'), ('temptation', 'NOUN')]",lead u temptation,1,2022
,,130,2022-11-21 01:55:54,our love will never die ,481777,1,11,6,47,1,0,0,0,0,3,0,0,0,0,0,0,,0,0,1,0,0,our love will never die,5,23,"['our', 'love', 'will', 'never', 'die']","['love', 'never', 'die']","['love', 'never', 'die']",love never die,"[('love', 'NOUN'), ('never', 'ADV'), ('die', 'VERB')]","[('love', 'NOUN'), ('never', 'ADV'), ('die', 'VERB')]",love never die,1,2022
,,130,2022-11-21 02:37:00, falcon is powered by 9 merkins!,19275,0,11,7,40,0,1,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,falcon is powered by merkins,5,28,"['falcon', 'is', 'powered', 'by', 'merkins']","['falcon', 'powered', 'merkins']","['falcon', 'powered', 'merkins']",falcon powered merkins,"[('falcon', 'NOUN'), ('powered', 'VERB'), ('merkins', 'NOUN')]","[('falcon', 'NOUN'), ('powered', 'VERB'), ('merkins', 'NOUN')]",falcon powered merkins,2,2022
,,130,2022-11-21 03:12:01," suffer little children, and forbid them not, to come unto me: for of such is the kingdom of heaven",125811,0,11,20,112,0,0,1,0,2,0,0,0,0,0,0,0,,0,1,0,0,0,suffer little children and forbid them not to come unto me for of such is the kingdom of heaven,19,95,"['suffer', 'little', 'children', 'and', 'forbid', 'them', 'not', 'to', 'come', 'unto', 'me', 'for', 'of', 'such', 'is', 'the', 'kingdom', 'of', 'heaven']","['suffer', 'little', 'children', 'forbid', 'come', 'unto', 'kingdom', 'heaven']","['suffer', 'little', 'child', 'forbid', 'come', 'unto', 'kingdom', 'heaven']",suffer little child forbid come unto kingdom heaven,"[('suffer', 'VERB'), ('little', 'ADJ'), ('child', 'NOUN'), ('forbid', 'NOUN'), ('come', 'VERB'), ('unto', 'ADP'), ('kingdom', 'NOUN'), ('heaven', 'PROPN')]","[('suffer', 'VERB'), ('little', 'ADJ'), ('child', 'NOUN'), ('forbid', 'NOUN'), ('come', 'VERB'), ('unto', 'ADP'), ('kingdom', 'NOUN'), ('heaven', 'PROPN')]",suffer little child forbid come unto kingdom heaven,3,2022
,,130,2022-11-21 04:29:47, priority 1,243785,1,11,3,20,0,0,1,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,priority,1,8,['priority'],['priority'],['priority'],priority,"[('priority', 'NOUN')]","[('priority', 'NOUN')]",priority,4,2022
,,130,2022-11-21 04:32:12,"  yes, major focus on video overall",9403,1,11,8,57,0,0,2,0,1,0,0,0,0,0,0,0,,0,2,0,0,0,yes major focus on video overall,6,32,"['yes', 'major', 'focus', 'on', 'video', 'overall']","['yes', 'major', 'focus', 'video', 'overall']","['yes', 'major', 'focus', 'video', 'overall']",yes major focus video overall,"[('yes', 'INTJ'), ('major', 'ADJ'), ('focus', 'NOUN'), ('video', 'NOUN'), ('overall', 'ADV')]","[('yes', 'INTJ'), ('major', 'ADJ'), ('focus', 'NOUN'), ('video', 'NOUN'), ('overall', 'ADV')]",yes major focus video overall,4,2022
,,130,2022-11-21 04:32:33,  latter,4019,1,11,3,24,0,0,2,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,latter,1,6,['latter'],['latter'],['latter'],latter,"[('latter', 'ADJ')]","[('latter', 'ADJ')]",latter,4,2022
,,130,2022-11-21 04:34:48,"  oh man, that’s a long story, but if we haven’t cut response time in half by end of year, i… ",15350,1,11,23,139,1,0,2,0,3,3,0,0,0,0,0,0,,0,2,1,0,0,oh man thats a long story but if we havent cut response time in half by end of year i,20,85,"['oh', 'man', 'thats', 'a', 'long', 'story', 'but', 'if', 'we', 'havent', 'cut', 'response', 'time', 'in', 'half', 'by', 'end', 'of', 'year', 'i']","['oh', 'man', 'thats', 'long', 'story', 'havent', 'cut', 'response', 'time', 'half', 'end', 'year']","['oh', 'man', 'thats', 'long', 'story', 'havent', 'cut', 'response', 'time', 'half', 'end', 'year']",oh man thats long story havent cut response time half end year,"[('oh', 'INTJ'), ('man', 'NOUN'), ('that', 'PRON'), ('s', 'VERB'), ('long', 'ADJ'), ('story', 'NOUN'), ('have', 'AUX'), ('nt', 'PART'), ('cut', 'VERB'), ('response', 'NOUN'), ('time', 'NOUN'), ('half', 'NOUN'), ('end', 'NOUN'), ('year', 'NOUN')]","[('oh', 'INTJ'), ('man', 'NOUN'), ('that', 'PRON'), ('s', 'VERB'), ('long', 'ADJ'), ('story', 'NOUN'), ('have', 'AUX'), ('nt', 'PART'), ('cut', 'VERB'), ('response', 'NOUN'), ('time', 'NOUN'), ('half', 'NOUN'), ('end', 'NOUN'), ('year', 'NOUN')]",oh man thats long story havent cut response time half end year,4,2022
,,130,2022-11-21 04:44:17,"  my firstborn child died in my arms. i felt his last heartbeat. 

i have no mercy for anyon… ",126695,0,11,21,140,3,0,2,0,0,3,0,0,0,0,0,0,,0,2,1,0,0,my firstborn child died in my arms i felt his last heartbeat i have no mercy for anyon,18,86,"['my', 'firstborn', 'child', 'died', 'in', 'my', 'arms', 'i', 'felt', 'his', 'last', 'heartbeat', 'i', 'have', 'no', 'mercy', 'for', 'anyon']","['firstborn', 'child', 'died', 'arms', 'felt', 'last', 'heartbeat', 'mercy', 'anyon']","['firstborn', 'child', 'died', 'arm', 'felt', 'last', 'heartbeat', 'mercy', 'anyon']",firstborn child died arm felt last heartbeat mercy anyon,"[('firstborn', 'ADJ'), ('child', 'NOUN'), ('died', 'VERB'), ('arm', 'NOUN'), ('felt', 'VERB'), ('last', 'ADJ'), ('heartbeat', 'NOUN'), ('mercy', 'NOUN'), ('anyon', 'NOUN')]","[('firstborn', 'ADJ'), ('child', 'NOUN'), ('died', 'VERB'), ('arm', 'NOUN'), ('felt', 'VERB'), ('last', 'ADJ'), ('heartbeat', 'NOUN'), ('mercy', 'NOUN'), ('anyon', 'NOUN')]",firstborn child died arm felt last heartbeat mercy anyon,4,2022
